recipe_id,ingredient_name
6368,generous knob butter
6368,wholegrain mustard
6368,double
6368,raclette cheese rind
6368,broken walnut pieces
6369,sea bass head
6369,ginger
6369,rice wine
6369,jasmine rice
6369,groundnut oil
6369,garlic
6369,grated ginger
6369,fermented black beans
6369,rice wine
6369,sesame oil
6369,light soy sauce
6369,spring onions
6369,coriander leaves
6370,currants
6370,2large aubergines
6370,finely grated pecorino
6370,pine nuts
6370,white breadcrumbs
6370,eggs
6370,flour
6370,vegetable
6371,dry  white wine
6371,fennel
6371,carrot cut
6371,each  thyme
6371,bay
6371,black  peppercorns
6371,bouillon powder
6371,onion
6371,egg yolks
6371,pot  double cream
6371,tarragon
6371,cornflour
6371,1 lemon
6372,vegetable
6372,onion
6372,garlic cloves crushed
6372,curry paste
6372,peanut butter
6372,frozen cauliflower florets
6372,chickpeas
6372,coconut milk
6372,coriander
6372,flour
6372,powder
6372,coconut milk
6373,all-butter  puff pastry
6373,golden caster sugar
6373,cinnamon
6373,melted butter
6373,mincemeat
6373,egg
6374,onion
6374,1 green pepper
6374,chorizo
6374,garlic cloves crushed
6374,olive oil
6374,easy cook basmati rice
6374,chopped tomato
6374,raw
6375,small pieces
6375,onions
6375,garlic cloves crushed
6375,olive oil
6375,each ground coriander turmeric
6375,cumin seeds
6375,chickpea
6375,tomato purée
6375,baby spinach
6375,coriander leaves
6375,chapatis low-fat natural yogurt
6376,frozen raspberries
6376,brandy
6376,raspberry
6376,dark chocolate
6376,pots
6376,vanilla custard
6376,chocolate macaroons
6376,egg whites
6376,icing sugar
6376,almond
6376,cocoa
6376,icing sugar
6376,blanched almonds
6377,sheets leaf gelatine
6377,orange
6377,tub good-quality vanilla ice cream
6378,leg
6378,garlic
6378,good sprigs thyme
6378,olive oil
6378,half a  bottle red wine
6378,zest 1 lemon
6378,hot lamb stock
6378,red onions
6378,balsamic vinegar
6378,rosemary needless
6378,sunblush tomato
6378,cannellini beans
6378,flatleaf parsley
6379,hot
6379,whisky
6379,good-quality orange marmalade thin
6379,mixed  dried fruit
6379,mixed  peel
6379,glacé
6379,butter
6379,golden caster sugar
6379,eggs
6379,flour
6379,mixed spice
6379,cinnamon
6379,zest 1 lemon
6379,caster sugar
6379,hot black tea
6379,whisky
6380,boiling water
6380,golden caster sugar
6380,basil sprigs
6380,2 fresh mint sprigs
6380,vanilla pod
6381,courgettes
6381,olive oil
6381,onion
6381,garlic clove
6381,breadcrumb
6381,mature cheddar
6381,finely chopped flat-leaf parsley
6381,cumberland pork chipolata
6381,salad
6382,limes
6382,green chilli
6382,coriander
6382,ginger
6382,garlic
6382,fish sauce
6382,white fish skin
6382,steamed rice
6382,thin-stemmed broccoli
6383,white onion
6383,olive oil
6383,butter
6383,waxy potatoes
6383,garlic
6383,eggs
6383,flat-leaf parsley
6383,baguette
6383,vine tomatoes
6383,olive oil
6384,olive oil
6384,skinless boneless  chicken thighs
6384,garlic cloves crushed
6384,cumin
6384,coriander seeds
6384,sweet  paprika
6384,onion
6384,chopped tomato
6384,tomato ketchup
6384,chicken stock
6384,cinnamon stick
6384,apricot
6384,mint
6385,unsalted butter
6385,carnation caramel
6385,light muscovado sugar
6385,room temperature
6385,flour
6385,powder
6385,vanilla extract
6385,tangy eating apple
6385,pecan
6385,icing sugar
6385,unsalted butter
6385,carnation caramel
6386,new potatoes
6386,red onions
6386,head
6386,olive oil
6386,maple syrup
6386,heaped tbsp wholegrain mustard
6386,red pepper
6386,courgettes
6386,few sprigs
6386,chicken legs portions
6387,butter
6387,soft brown sugar golden caster sugar
6387,egg
6387,vanilla extract
6387,180-200g  plain flour
6387,powder
6387,chocolate chips
6388,sunflower oil
6388,onions
6388,cumin seeds
6388,coriander
6388,garlic clove
6388,carrots roughly chopped
6388,sweet potatoes
6388,vegetable stock
6388,double cream
6388,crusty bread
6389,cream crackers
6389,brie
6389,pickle
6390,beef tenderloin
6390,good vegetable oil
6390,crusty white bread
6390,green salad
6391,unsalted butter
6392,golden caster sugar
6392,butter
6392,sage
6392,spaghetti
6392,1 lemon
6392,parmesan
6393,sunflower oil
6393,garlic
6393,thumb-sized piece  ginger
6393,coriander
6393,piece fresh turmeric root
6393,pink himalayan salt
6393,courgettes roughly sliced
6393,broccoli
6393,kale
6393,lime
6393,parsley
6394,chicken breasts
6394,cajun seasoning
6394,olive oil
6394,pineapple rings
6394,cheddar
6394,soured cream
6394,burger buns
6394,a few  lettuce leaves
6394,red onion
6395,beetroot
6395,caster sugar
6395,white wine vinegar
6395,3 cloves
6395,allspice berries
6395,bay
6395,olive oil
6396,salmon fillets
6396,olive oil
6396,unsalted butter
6396,lemon
6397,medium-sized potatoes
6397,olive oil
6397,red onion
6397,lamb mince
6397,garlic cloves crushed
6397,mixed spice
6397,carton  passata
6397,aubergines
6397,crème fraîche
6397,cheddar
6398,rice noodles
6398,vegetable oil
6398,leek
6398,fine  green beans
6398,beansprouts
6398,garlic clove
6398,peeled raw king
6398,soy sauce
6398,sesame seeds
6398,pickled ginger
6399,½kg potato
6399,olive oil
6399,spring onions
6399,thyme sprigs
6399,butter
6399,plum tomatoes
6399,black pepper
6399,eggs
6399,buttered  toast
6399,brown and tomato sauce
6400,white wine vinegar
6400,sugar
6400,small onion
6400,cherry tomatoes
6400,cold mashed potato
6400,bunch spring onions
6400,black pudding
6400,flour
6400,sunflower oil
6400,eggs
6401,¼kg
6401,butter
6402,olive oil
6402,onion
6402,red pepper
6402,raw king
6402,garlic clove
6402,hot smoked paprika
6402,coriander roughly chopped
6402,black beans
6402,flour tortillas
6402,mozzarella
6402,mixed salad
6403,natural greek yogurt
6403,nut butter
6403,cinnamon
6403,honey
6403,apple wedges
6403,celery sticks
6403,carrot sticks
6403,mini rice cakes
6404,salted butter
6404,golden caster sugar
6404,zest 1 large lemon
6404,crystallised ginger
6404,flour
6405,thick wedges
6405,sweet potatoes
6405,olive oil
6405,red onion
6405,lime
6405,onion
6405,chopped thyme
6405,chopped tomatoes
6405,vegetable bouillon powder
6405,crunchy peanut butter
6405,raisins
6405,paprika
6405,habanero chilli flakes
6405,cinnamon stick
6405,black beans
6405,cumin
6405,garlic
6405,coriander
6406,boneless skinless chicken breasts
6406,olive oil
6406,balsamic vinegar
6406,150ml/¼  pint  fresh orange juice
6406,150ml/¼ pint chicken stock
6406,chopped fresh  rosemary leaves
6406,light muscovado sugar
6406,butter
6406,fresh rosemary sprigs
6406,boiled rice
6407,self-raising flour
6407,butter
6407,light muscovado sugar
6407,cinnamon
6407,demerara sugar
6407,eating apple
6407,eggs
6407,orange finely grated zest
6407,powder
6407,blackberry
6408,carrot
6408,red pepper
6408,sugar snap peas
6408,cannellini
6408,salad
6408,your favourite dressing
6408,tuna
6409,skinless
6409,lime juice
6409,paprika
6409,hot chilli powder
6409,sunflower
6409,cinnamon stick
6409,cardamom pods
6409,green chilli
6409,cumin seed
6409,onion
6409,garlic
6409,cm-piece ginger
6409,turmeric
6409,cumin
6409,coriander
6409,garam masala
6409,organic passata
6409,red pepper
6409,tomato
6409,baby spinach
6409,coriander
6409,chapatis
6410,butter
6410,streaky bacon
6410,few thyme sprigs
6410,chestnut mushroom
6410,leeks thickly sliced
6411,fl oz  apple juice
6411,clear honey
6411,sachet easy blend yeast
6411,strong white bread flour
6411,wheat grain
6411,brown lentils
6411,rice
6411,strong wholemeal bread flour
6411,strong white bread flour
6411,fine  sea salt
6411,warm  water
6411,fl oz  apple juice
6411,extra-virgin olive oil
6411,heaped tbsp
6412,olive oil
6412,wholegrain mustard
6412,1large red onion
6412,oranges
6412,baby spinach
6412,watercress
6412,cheshire cheese
6412,crusty bread
6413,golden caster sugar
6413,double cream
6413,unsalted butter
6413,flaky sea salt
6413,soft cheese
6413,eggs
6413,soured cream
6413,flour
6413,milk
6413,double cream
6413,dark chocolate
6413,butter
6414,pears
6414,olive oil
6414,honey
6414,good-quality bread
6414,soft goat's cheese
6414,chives chopped
6414,walnuts
6414,good-quality balsamic vinegar
6414,salad
6415,campari
6415,mint
6415,caster sugar
6416,frozen black forest  fruits
6416,golden caster sugar
6416,pure dairy-free spread
6416,doves farm gluten-free  plain flour
6416,cinnamon
6416,eggs
6416,coconut milk
6416,blackcurrant
6416,a little water
6416,sugar
6417,rapeseed oil
6417,1 lemon
6417,balsamic vinegar
6417,garlic clove
6417,basil leaves
6417,black kalamata olive
6417,eggs
6417,new potatoes
6417,fine green beans
6417,red onion
6417,cherry tomatoes
6417,lettuces
6417,black kalamata olive
6418,butter
6418,chocolate digestives
6418,cream cheese
6418,caramel sauce
6418,vanilla extract
6418,golden caster sugar
6418,flour
6418,eggs
6419,butter
6419,milk
6419,egg
6419,light brown soft sugar
6419,a few drops
6419,flour
6419,cocoa powder
6419,powder
6419,dark chocolate
6419,whipped cream
6419,mini marshmallows
6420,olive oil
6420,onion
6420,carrots
6420,celery sticks
6420,bay
6420,5%  beef mince
6420,garlic
6420,chopped tomatoes
6420,tomato purée
6420,vegetable bouillon powder
6420,semi-skimmed milk
6420,wholemeal flour
6420,generous pinch
6420,sheets
6420,finely grated parmesan
6421,corn cobs
6421,salted  butter
6421,hot smoked paprika
6421,limes
6421,parmesan
6421,vegetable oil
6421,coriander
6422,green cardamom pods seeds
6422,caster sugar
6422,milk
6422,ghee
6422,fine vermicelli
6422,jaggery
6422,coconut milk
6422,hot water
6423,even-sized medium potatoes
6423,rapeseed oil
6423,olive oil
6423,chopped rosemary
6423,generous sprinkling  maldon sea salt flakes
6424,crunchy peanut butter
6424,garlic clove
6424,cumin
6424,coriander
6424,paprika
6424,egg
6424,skinless chicken breasts fillets
6424,cider vinegar
6424,rapeseed oil
6424,salad
6424,cucumber
6424,carrot
6424,banana shallot
6424,good handful coriander
6425,butter
6425,caster sugar
6425,self-raising flour
6425,eggs
6425,vanilla extract
6425,a pinch
6425,icing sugar
6426,milk
6426,unsalted butter
6426,sachet dried fast-action yeast
6426,caster sugar
6426,vanilla extract
6426,flour
6426,cinnamon
6426,egg
6426,icing sugar
6426,milk
6426,vanilla extract
6426,flavourless oil
6427,carrots
6427,olive oil
6427,honey
6427,red wine
6428,wild rice
6428,olive oil
6428,white wine vinegar
6428,garlic clove
6428,cumin
6428,almonds
6428,ripe tomatoes
6428,mixed black and green olives
6428,flat-leaf parsley
6428,lamb cutlets
6429,butter
6429,dark muscovado sugar
6429,golden syrup
6429,flour
6429,ginger
6429,cinnamon
6429,bicarbonate
6429,egg
6429,icing sugar
6429,lolly sticks
6429,a few sweets
6429,sugar
6429,red and white tubes
6430,dark chocolate
6430,hot chilli powder
6430,edible red glitter
6431,rapeseed oil
6431,red onion
6431,red pepper
6431,self-raising flour
6431,paprika
6431,coriander
6431,powder
6431,sweetcorn
6431,eggs
6431,red onion
6431,tomatoes
6431,black beans
6431,lime
6431,coriander
6432,porridge oats
6432,cinnamon
6432,demerara sugar
6432,milk
6432,bananas
6432,punnet strawberries
6432,pot fat-free natural yogurt
6433,melted butter
6433,eggs
6433,golden caster sugar
6433,flour
6433,finely grated zest
6433,assorted crystallised fruit
6433,tubs
6433,golden caster sugar
6433,icing sugar
6433,lemon juice
6433,a little milk
6433,green food colouring
6433,rounded tbsp apricot jam
6433,grand marnier cointreau
6433,crystallised fruits
6434,rapeseed oil
6434,onions
6434,green peppers
6434,hot chilli powder
6434,coriander
6434,cumin
6434,carton passata
6434,chickpeas
6434,vegetable bouillon powder
6434,flame raisins
6434,lemon
6434,florets
6434,parsley
6434,wholemeal couscous
6434,flaked almonds
6435,2cm pieces
6435,frozen strawberries
6435,75-125g smooth strawberry jam
6435,cream
6435,butter
6435,demerara sugar
6435,almonds
6435,1tsp ground cinnamon
6435,flaked almonds
6435,pistachios
6436,vegetable oil
6436,onions
6436,garlic cloves crushed
6436,carrots
6436,mushrooms
6436,sunflower seeds
6436,coriander
6436,nutmeg
6436,white pepper
6436,marmite
6436,pearl barley
6436,green lentils
6436,porridge oats
6436,vegetable suet
6436,string
6436,muslin
6437,sirloin steak
6437,2tbsp olive oil
6437,garlic cloves crushed
6437,piquillo peppers
6437,caper berries
6437,cocktail sticks
6438,caster sugar
6438,hazelnuts
6438,sunflower oil
6438,ripe bananas
6438,lemon juice
6438,double cream
6438,egg whites
6438,caster sugar
6438,ripe but firm bananas
6438,caster sugar
6439,black peppercorn
6439,english mustard powder
6439,thyme
6439,celery seeds
6439,olive oil
6439,flour
6439,beef stock cubes
6439,onion chutney
6439,yeast
6440,lean beef mince
6440,red chillies
6440,thumb-size piece ginger
6440,egg
6440,sunflower
6440,reduced-fat coconut milk
6440,bamboo shoots
6440,fine green beans
6440,1 lime
6440,basil
6440,basmati rice
6441,turkey crown
6441,vegetable oil
6441,mixed herbs
6441,clementine
6441,shallot
6441,garlic cloves bashed
6441,a few fresh herb sprigs
6442,sweet potatoes
6442,vegetable
6442,carrots
6442,red onion
6442,white cabbage
6442,coriander
6442,natural yogurt
6442,zest 1  lime
6442,halloumi
6442,piri-piri sauce
6442,seeded wraps
6443,butter
6443,caster sugar
6443,self-raising flour
6443,eggs
6443,gooseberry
6443,granulated sugar
6444,bulgur wheat
6444,salmon fillet pin-boned
6444,sunflower oil
6444,onions
6444,ginger
6444,curry paste
6444,greek yogurt
6444,1  lemon
6444,salmon
6444,coriander
6445,maris piper
6445,olive oil
6445,onion
6445,garlic
6445,pancetta
6445,gruyère
6445,parsley
6445,eggs
6445,roasted cherry tomatoes
6446,dark chocolate digestives
6446,butter
6446,white marshmallows
6446,milk
6446,vodka
6446,kahlúa
6446,double cream
6446,a few squares
6446,freshly ground nutmeg
6447,oats
6447,medjool dates
6447,almonds
6447,cacao powder
6447,tahini
6447,dark chocolate
6447,silken tofu
6447,raspberries
6447,blueberries
6448,oil
6448,red onion
6448,garlic cloves crushed
6448,celery sticks
6448,red chilli
6448,lean beef mince
6448,worcestershire sauce
6448,glass red wine
6448,chopped tomato
6448,penne pasta
6448,grated cheddar
6449,light brown soft sugar
6449,oranges zested and juiced
6449,maple syrup
6449,cranberries
6450,low-fat soft cheese
6450,flour tortillas
6450,cooked skinless chicken breast
6450,carrot
6450,avocado
6450,rocket
6451,gin
6451,lemon juice
6451,sugar syrup
6451,chilled soda water
6452,unsalted butter
6452,pecans
6452,ripe nectarines
6452,extra virgin olive oil
6452,balsamic vinegar
6452,honey
6452,balls
6452,rocket
6452,basil
6452,chilli flakes
6453,hazelnut
6453,double cream
6453,golden caster sugar
6453,egg yolks
6453,sweet marsala
6453,chocolate hazelnut spread
6453,sweet marsala
6453,2 tbsp boiling water
6454,vegetable oil
6454,onion
6454,chicken thigh fillets
6454,garlic
6454,cumin seeds
6454,red lentils
6454,hot curry paste
6454,chicken stock cube
6454,frozen spinach
6454,chilli flakes
6454,self-raising flour
6454,powder
6454,natural yogurt
6454,vegetable oil
6455,fine green beans
6455,spinach
6455,sesame seeds
6455,soy
6455,caster sugar
6455,white miso
6455,mirin
6455,gomashio
6456,sausages skin
6456,bacon rashers
6456,mushrooms
6456,pasta
6456,parmesan
6456,egg yolks
6456,parsley
6456,half-fat crème fraîche
6457,milk chocolate
6457,shredded wheat
6457,mini chocolate eggs
6457,cupcake cases
6458,porridge oats
6458,flaked almonds
6458,walnuts
6458,pumpkin seeds
6458,cinnamon
6458,raisins
6458,high fibre
6458,apples
6458,fortified oat milk
6459,self-raising flour
6459,bicarbonate
6459,light muscovado sugar
6459,porridge oats
6459,the riper the better
6459,carton buttermilk
6459,light olive oil
6459,egg whites
6459,punnet blueberries
6460,heads
6460,butter
6460,prosciutto
6460,dijon mustard
6460,vegetable stock
6460,thyme sprigs
6460,4 slices
6460,whipping cream optional
6460,sautéed  potatoes
6461,olive oil
6461,red onion
6461,chorizo
6461,mixed tomatoes
6461,cannellini beans
6461,avocado
6461,good handful baby spinach
6461,sherry vinegar
6461,garlic clove
6461,chopped oregano
6461,crusty bread
6462,pimm
6462,pomegranate juice
6462,chunk
6462,pomegranate seeds
6462,chilled lemonade
6463,red mullet scaled and gutted
6463,tarragon
6463,olive oil
6463,garlic clove
6463,diced  pancetta
6463,red onion
6463,balsamic vinegar
6464,shortcrust pastry
6464,a little flour
6464,dark chocolate
6464,salted butter
6464,eggs
6464,maple syrup
6464,pecan nuts
6465,onion
6465,carrot
6465,celery
6465,red pepper
6465,olive oil
6465,red lentils
6465,tomatoes
6465,vegetable stock
6465,oregano
6465,cinnamon
6465,spaghetti
6465,freshly grated vegetarian parmesan-style cheese
6466,red wine
6466,bay
6466,thyme
6466,star anise
6466,vegetable oil
6466,carrots 2 roughly chopped
6466,onion
6466,celery sticks
6466,garlic
6466,beef stock
6466,creamy mash
6467,turkey thigh mince
6467,spring onions
6467,cheddar
6467,sweet potato
6467,olive oil
6467,soft wholemeal rolls
6467,cucumber
6467,tomato ketchup
6467,salad
6468,frozen petits pois
6468,cold butter
6468,juice ½ lemon
6469,olive oil
6469,onion
6469,garlic clove
6469,tomato purée
6469,mild chilli powder
6469,cumin
6469,chopped tomatoes
6469,vegetable stock
6469,mixed beans
6469,red pepper cut
6469,tortilla chips
6469,limes wedges
6470,sunflower oil
6470,vindaloo  curry paste
6470,soft  brown sugar
6470,juice ½  lemon
6470,courgettes thickly sliced
6470,florets
6470,passata
6470,chickpeas
6470,leaf spinach
6471,sesame oil
6471,tamari
6471,lemon
6471,red chilli
6471,onion
6471,noodle nests
6471,sugar snap peas
6471,clementines
6471,shredded carrots
6471,coriander
6471,roasted unsalted cashews
6472,celeriac
6472,florets
6472,garlic
6472,maple syrup
6472,olive oil
6472,leeks
6472,chestnut mushrooms
6472,thyme sprigs
6472,dry white wine
6472,unsalted butter
6472,flour
6472,milk
6472,extra-mature cheddar
6472,sourdough
6473,rapeseed oil
6473,kernels
6473,raisins
6473,almonds
6473,puffed wheat
6474,chickpeas
6474,olive oil
6474,smoked paprika
6474,tomatoes
6474,red onion
6474,red wine vinegar
6474,avocado
6474,limes juice
6474,soured cream
6474,harissa
6474,corn tortillas
6474,coriander roughly chopped
6475,flour
6475,butter
6475,egg
6475,vanilla pod seeds
6475,jam fruit curd
6476,maris piper potatoes
6476,olive oil
6476,garlic cloves crushed
6476,thumb-sized piece ginger
6476,black mustard seeds
6476,heaped tbsp medium curry powder
6476,semi-skimmed milk
6476,lemon
6476,flour
6476,eggs
6476,panko breadcrumbs
6476,salad
6477,sunflower
6477,skinless salmon fillets
6477,spinach
6477,reduced-fat crème fraîche
6477,juice ½ lemon
6477,caper
6477,flat-leaf parsley
6477,lemon wedges
6478,milk
6478,double cream
6478,egg yolks
6478,sugar
6478,milk chocolate
6478,chocolate
6478,malt powder
6478,filled chocolate biscuits
6479,sweet potatoes
6479,paprika
6479,olive oil
6479,extra large ripe avocado
6479,lime
6479,crunchy peanut butter
6479,flour tortillas
6479,sriracha chilli sauce
6479,coriander
6480,broad beans
6480,peas
6480,lemon
6480,mint sprig leaves
6480,sourdough
6480,soft goat's cheese
6481,free-range chicken
6481,olive oil
6481,vine tomato
6481,garlic
6482,star anise
6482,coriander seeds
6482,muscovado sugar
6482,whole  duck
6482,olive oil
6482,plums
6482,bay
6482,red wine vinegar
6482,chicken stock
6483,sachet fast-action dried yeast
6483,caster sugar
6483,vegetable oil
6483,powder
6483,flour
6483,plant-based butter block
6483,garlic
6483,coriander
6484,butter
6484,rosemary sprigs
6484,turkey
6484,garlic bulb
6484,lemon
6484,bay
6484,2large banana shallots
6484,white wine
6484,red cabbage
6484,good-quality chicken stock
6484,cornflour
6485,couscous
6485,coriander
6485,raisins
6485,pine nuts
6486,flour
6486,ready-rolled puff pastry
6486,mincemeat
6486,egg
6486,icing sugar
6487,garlic
6487,extra-virgin olive oil
6487,onion
6487,celery stick
6487,pancetta
6487,minced pork
6487,dry white wine
6487,parmesan
6487,organic lemon
6487,egg tagliatelle
6487,chopped flatleaf parsley
6488,self-raising flour
6488,low-fat natural yogurt
6488,vegetable oil
6488,red onion
6488,garlic
6488,cumin seeds
6488,mixed beans
6488,spinach
6488,feta
6488,parsley
6488,green salad
6489,ripe tomatoes
6489,onion
6489,tomato ketchup
6489,coriander
6490,olive oil
6490,celery sticks
6490,onion
6490,carrot
6490,garlic cloves crushed
6490,cubetti
6490,beef mince
6490,pork mince
6490,milk
6490,chopped tomatoes
6490,bay
6490,rosemary sprig
6490,thyme sprigs
6490,oregano
6490,beef stock cubes
6490,red wine
6490,about 400g dried pasta sheets
6490,parmesan
6490,milk
6490,onion
6490,bay
6490,3 cloves
6490,butter
6490,flour
6490,good grating
6491,avocado peeled
6491,basil
6491,jalapeño pepper
6491,lemon
6491,sherry vinegar
6491,extra virgin olive oil
6491,natural yogurt
6491,chicken breasts
6491,flour
6491,egg
6491,panko breadcrumbs
6491,onion granules
6491,nigella seeds
6491,sesame seeds
6491,vegetable oil
6491,lettuces
6491,crisp eating apple
6491,radishes
6491,sugar snap peas
6491,sourdough
6491,olive oil
6491,jarred anchovy fillets
6491,parmesan
6492,cooked egg noodle
6492,sugar snap pea
6492,radishes
6492,thumb-sized red chilli
6492,coriander leaves
6492,rare roast beef
6492,dry-roasted peanut
6492,balls
6492,soy sauce
6492,rice wine vinegar
6492,sesame oil
6493,olive oil
6493,garlic cloves crushed
6493,chilli flakes
6493,rosemary sprigs
6493,portobello mushrooms
6493,peaches
6493,red onions
6493,avocado
6493,lemon
6493,wholegrain mustard
6493,rocket watercress
6493,mixed seeds
6493,metal skewers
6494,gelatine
6494,double cream
6494,milk
6494,golden caster sugar
6494,violet essence
6494,violet and pink food colourings
6494,dark chocolate
6494,crystallised roses
6494,shortbread
6495,pear cider
6495,pear
6495,cranberry juice
6495,good handful fresh
6495,sloe gin
6495,cinnamon sticks
6495,vanilla pods
6496,pouch cooked grains
6496,beetroots
6496,mint leaves
6496,parsley
6496,olive oil
6496,lemon
6496,tomatoes
6496,red onion
6496,1⁄2 cucumber
6497,lamb's lettuce
6497,a vegetable peeler
6497,semi-dried tomatoes
6497,yellow pepper
6497,ball light buffalo mozzarella
6497,pumpkin seed
6497,balsamic vinegar
6498,olive oil
6498,cooking chorizo
6498,banana shallots
6498,garlic
6498,kale
6498,roasted red peppers
6498,sherry vinegar
6498,pouch cooked grains
6498,cooked beetroot cut
6498,parsley
6499,2tbsp butter
6499,cooked
6499,frozen peas
6499,chicken stock cube
6499,mint
6499,double cream
6499,double cream
6499,cheese straws
6500,olive oil
6500,red onion
6500,red chilli
6500,plum tomato
6500,vegetable stock
6500,broken spaghetti
6500,chopped pitted black olives
6500,chopped capers
6500,basil
6501,groundnut
6501,2fat garlic
6501,1small red pepper
6501,raw peeled  tiger prawn
6501,soy sauce
6501,baby spinach
6502,flour
6502,icing sugar
6502,caster sugar
6502,cold unsalted butter
6502,egg yolk
6502,packet desiccated coconut
6502,egg
6502,fine fresh white breadcrumb
6502,golden syrup
6502,black treacle
6502,limes
6502,dark rum
6502,carton double cream
6502,icing sugar
6502,crème fraîche
6503,sweet potatoes
6503,onion
6503,carrots
6503,ginger
6503,garlic
6503,oil
6503,curry powder
6503,vegetable stock cube
6503,tomato purée
6503,red lentils
6503,good handful coriander
6503,generous spoonful 0% fat greek-style yogurt
6503,broccoli
6504,onion
6504,pepper
6504,olive oil
6504,red chilli
6504,cherry tomato
6504,black olives
6504,albacore tuna
6505,olive oil
6505,garlic
6505,red chilli
6505,caster sugar
6505,red wine vinegar
6505,chopped tomatoes passata
6505,oregano
6505,spaghetti
6505,parmesan
6506,butter
6506,shallots
6506,olive oil
6506,walnut pieces
6506,garlic
6506,rosemary sprigs
6506,maple syrup
6506,red wine vinegar
6506,cooked baby  beetroot
6506,all-butter puff pastry
6506,flour
6506,rocket
6507,a 250g chorizo sausage ring
6507,chard
6507,eggs
6507,quick-cook polenta
6507,parmesan
6507,olive oil
6507,parsley
6508,salmon fillets
6508,dijon mustard
6508,yellow mustard seed
6508,light   olive oil
6508,cooked beetroot
6508,white wine vinegar
6508,1  large buch dill
6508,wild rocket
6508,pots
6508,wholegrain
6509,chocolate chip cookies
6509,marshmallows
6509,chocolate hazelnut spread
6510,urad dhal
6510,bicarbonate
6510,thumb-sized piece
6510,green chillies
6510,turmeric
6510,butter
6510,cumin seeds
6510,fenugreek
6510,coriander
6510,garlic
6510,tomato purée
6510,kidney beans
6510,garam marsala
6510,double cream
6511,pizza base mix
6511,flour
6511,passata
6511,garlic clove
6511,mozzarella
6511,25g-50g parmesan
6511,black olives
6511,salami
6511,capers
6512,maris piper potatoes
6512,sunflower oil
6512,butter
6512,parsley leaves
6512,pork scratchings
6513,cauliflower
6513,broccoli
6513,spinach
6513,unsalted butter
6513,flour
6513,milk
6513,english mustard
6513,mature cheddar
6513,chives
6514,flour
6514,eggs
6514,butter
6514,semi-skimmed milk
6514,sunflower
6514,thin slices
6514,spinach
6514,grated cheddar
6514,half-fat crème fraîche
6514,spring onions
6514,breadcrumbs
6515,pasta shells
6515,mascarpone
6515,balls
6515,basil
6515,garlic cloves crushed
6515,parmesan
6515,olive oil
6515,onion
6515,celery stick
6515,carrot
6515,beef mince
6515,garlic cloves crushed
6515,red wine
6515,tomato purée
6515,bay
6515,chopped tomatoes
6515,sugar
6515,balsamic vinegar
6516,caster sugar
6516,eggs
6516,self-raising flour
6516,vanilla extract
6516,fruit curd
6516,unsalted butter
6516,icing sugar
6516,white chocolate
6516,waffle ice cream cones
6516,multicoloured sprinkles
6516,food colouring gels
6516,your choice
6516,edible flowers
6517,olive oil
6517,lean lamb fillet
6517,shallot
6517,courgettes
6517,each ground cumin paprika
6517,red
6517,garlic clove
6517,vegetable stock
6517,cherry tomatoes
6517,coriander
6518,new potato
6518,olive oil
6518,sea salt
6518,half-fat soured cream
6518,chives snipped
6519,pork loin
6519,thick white bread
6519,zest 1 unwaxed lemon
6519,grated parmesan
6519,pine nut
6519,rosemary sprigs
6519,flour
6519,eggs
6519,olive oil
6519,lemon wedges
6520,each coriander
6520,paprika
6520,cinnamon
6520,150ml/¼ pint olive oil
6520,shallots
6520,piece root ginger
6520,blanched almonds
6520,shelled pistachios
6520,cranberries
6520,clear honey
6520,spinach
6520,chickpeas
6520,garlic
6520,cumin
6520,lemon juice
6520,fresh coriander
6520,butter
6520,filo pastry
6520,lemon wedges
6520,carton greek yogurt
6520,milk
6520,mint leaves
6520,harissa paste
6521,potatoes
6521,mix salmon
6521,1 lemon
6521,each dill
6521,tartar sauce
6521,eggs
6521,flour
6521,breadcrumbs
6521,olive oil
6522,strawberry hulled
6522,icing sugar
6522,juice
6522,butter
6522,egg
6522,golden caster sugar
6522,flour
6522,few drops
6522,few drops
6522,eggs
6522,golden caster sugar
6522,flour
6522,powder
6522,butter
6522,vanilla extract
6522,mascarpone
6522,icing sugar
6522,double cream
6522,apricot jam
6522,icing sugar
6523,seville
6523,pure
6523,jam  sugar
6524,1bunch spring onions
6524,1large potato
6524,garlic clove
6524,vegetable stock
6524,frozen peas
6524,spinach
6524,natural yogurt
6524,few mint
6525,butter
6525,golden caster sugar
6525,eggs
6525,self-raising flour
6525,almonds
6525,powder
6525,almond extract
6525,milk
6525,red food colouring
6525,yellow food colouring
6525,apricot jam
6525,marzipan
6526,5-5.5kg/11-12lb oven-ready turkey neck
6526,onion
6526,bay leaves
6526,thyme leaf
6526,black peppercorn
6526,coarse sea salt
6526,zest 1  orange
6526,4oz butter
6526,1  clementine
6526,splash
6526,thyme sprig
6526,bay
6526,flour
6526,250ml/ 9fl oz dry sherry
6527,butter
6527,golden caster sugar
6527,apples
6527,egg white
6527,eggs
6527,flour
6527,full-fat milk
6527,punnet  blackberry
6527,sunflower oil
6528,aubergine
6528,olive oil
6528,onions
6528,garlic cloves crushed
6528,garam masala
6528,turmeric
6528,coriander
6528,chopped tomatoes
6528,coconut milk
6528,sugar
6528,coriander roughly chopped
6528,rice
6529,pork spare ribs
6529,spring onions
